row_number,project,authorship,backfill_years,min_pub_years,group_by_all,region,year,y_pop,country_iso_a2,in_y_flow_INT,out_y_flow_INT,in_y_flow_IN,out_y_flow_IN,net_y_flow_INT,abs_inout_INT,sum_inout_INT,net_y_flow_IN,abs_inout_IN,sum_inout_IN,nmr_IN,nmr_INT
28293,Subnational,Scopus,1,2,true,PY.22,2009.0,9,PY,1,1,1,0,0,0,2,1,1,1,111.11111111111111,0.0
28294,Subnational,Scopus,1,2,true,TR.75,2008.0,51,TR,0,0,13,0,0,0,0,13,13,13,254.90196078431373,0.0
28295,Subnational,Scopus,1,2,true,AZ.20,2018.0,12,AZ,0,0,2,0,0,0,0,2,2,2,166.66666666666666,0.0
28296,Subnational,Scopus,1,2,true,NZ.F6,2008.0,4,NZ,0,0,1,0,0,0,0,1,1,1,250.0,0.0
28297,Subnational,Scopus,1,2,true,AZ.08,2020.0,4,AZ,0,0,2,0,0,0,0,2,2,2,500.0,0.0
28298,Subnational,Scopus,1,2,true,CO.01,2002.0,1,CO,0,0,1,0,0,0,0,1,1,1,1000.0,0.0
28299,Subnational,Scopus,1,2,true,AZ.20,2016.0,12,AZ,0,0,1,0,0,0,0,1,1,1,83.33333333333333,0.0
28300,Subnational,Scopus,1,2,true,TR.24,2006.0,2,TR,0,0,1,0,0,0,0,1,1,1,500.0,0.0
28301,Subnational,Scopus,1,2,true,TH.53,2011.0,12,TH,0,0,3,0,0,0,0,3,3,3,250.0,0.0
28302,Subnational,Scopus,1,2,true,TH.60,2019.0,1,TH,0,0,1,0,0,0,0,1,1,1,1000.0,0.0
28303,Subnational,Scopus,1,2,true,IR.05,2002.0,6,IR,0,0,1,0,0,0,0,1,1,1,166.66666666666666,0.0
28304,Subnational,Scopus,1,2,true,FI.14,2012.0,9,FI,0,0,1,0,0,0,0,1,1,1,111.11111111111111,0.0
28305,Subnational,Scopus,1,2,true,KG.08,2012.0,1,KG,0,0,1,0,0,0,0,1,1,1,1000.0,0.0
28306,Subnational,Scopus,1,2,true,RO.02,2007.0,19,RO,0,0,2,0,0,0,0,2,2,2,105.26315789473684,0.0
28307,Subnational,Scopus,1,2,true,US.MT,2003.0,768,US,18,9,54,47,9,9,27,7,7,101,9.114583333333334,11.71875
28308,Subnational,Scopus,1,2,true,CZ.78,2017.0,5848,CZ,85,92,81,97,-7,7,177,-16,16,178,-2.735978112175103,-1.1969904240766074
28309,Subnational,Scopus,1,2,true,US.TN,2015.0,14204,US,224,178,739,693,46,46,402,46,46,1432,3.2385243593353983,3.2385243593353983
28310,Subnational,Scopus,1,2,true,US.NM,2009.0,5947,US,66,91,310,293,-25,25,157,17,17,603,2.858584160080713,-4.203800235412813
28311,Subnational,Scopus,1,2,true,BR.02,2012.0,521,BR,2,4,39,21,-2,2,6,18,18,60,34.5489443378119,-3.838771593090211
28312,Subnational,Scopus,1,2,true,CN.26,2009.0,19049,CN,65,82,275,402,-17,17,147,-127,127,677,-6.667016641293507,-0.892435298440863
28313,Subnational,Scopus,1,2,true,CH.BE,2016.0,4765,CH,220,184,117,160,36,36,404,-43,43,277,-9.024134312696747,7.555089192025184
28314,Subnational,Scopus,1,2,true,JP.29,2009.0,1626,JP,12,13,55,54,-1,1,25,1,1,109,0.6150061500615006,-0.6150061500615006
28315,Subnational,Scopus,1,2,true,JP.34,2008.0,3788,JP,59,64,316,238,-5,5,123,78,78,554,20.591341077085534,-1.3199577613516367
28316,Subnational,Scopus,1,2,true,ES.54,2010.0,2054,ES,23,14,89,54,9,9,37,35,35,143,17.039922103213243,4.381694255111976
28317,Subnational,Scopus,1,2,true,CZ.52,2006.0,8586,CZ,132,141,81,90,-9,9,273,-9,9,171,-1.0482180293501049,-1.0482180293501049
28318,Subnational,Scopus,1,2,true,PL.78,2008.0,10198,PL,96,184,121,108,-88,88,280,13,13,229,1.2747597568150617,-8.62914296920965
28319,Subnational,Scopus,1,2,true,TR.32,2006.0,466,TR,3,2,21,24,1,1,5,-3,3,45,-6.437768240343348,2.1459227467811157
28320,Subnational,Scopus,1,2,true,CN.32,2019.0,32322,CN,135,113,582,540,22,22,248,42,42,1122,1.2994245405606089,0.6806509498174618
28321,Subnational,Scopus,1,2,true,JP.14,2001.0,8829,JP,204,129,592,390,75,75,333,202,202,982,22.87914826141126,8.494733265375467
28322,Subnational,Scopus,1,2,true,TR.34,2005.0,5591,TR,75,71,81,85,4,4,146,-4,4,166,-0.7154355213736362,0.7154355213736362
28323,Subnational,Scopus,1,2,true,US.ME,2018.0,1936,US,52,31,137,116,21,21,83,21,21,253,10.847107438016529,10.847107438016529
28324,Subnational,Scopus,1,2,true,IN.17,2010.0,596,IN,3,1,35,50,2,2,4,-15,15,85,-25.16778523489933,3.3557046979865772
28325,Subnational,Scopus,1,2,true,IT.09,2012.0,13046,IT,177,267,290,287,-90,90,444,3,3,577,0.2299555419285605,-6.8986662578568145
28326,Subnational,Scopus,1,2,true,US.MN,2018.0,10406,US,199,161,528,537,38,38,360,-9,9,1065,-0.8648856428983279,3.6517393811262733
28327,Subnational,Scopus,1,2,true,US.IA,2012.0,7705,US,106,121,311,417,-15,15,227,-106,106,728,-13.757300454250487,-1.9467878001297858
28328,Subnational,Scopus,1,2,true,SE.24,2018.0,195,SE,7,5,7,7,2,2,12,0,0,14,0.0,10.256410256410257
28329,Subnational,Scopus,1,2,true,DE.11,2014.0,3218,DE,123,126,123,102,-3,3,249,21,21,225,6.525792417650715,-0.9322560596643878
28330,Subnational,Scopus,1,2,true,CH.GE,2016.0,7474,CH,558,500,124,160,58,58,1058,-36,36,284,-4.816697886004817,7.760235483007761
28331,Subnational,Scopus,1,2,true,IT.10,2008.0,1927,IT,12,31,50,47,-19,19,43,3,3,97,1.5568240788790866,-9.859885832900883
28332,Subnational,Scopus,1,2,true,AT.06,2014.0,2906,AT,93,113,40,45,-20,20,206,-5,5,85,-1.7205781142463867,-6.882312456985547
28333,Subnational,Scopus,1,2,true,FR.28,2003.0,1601,FR,30,33,66,72,-3,3,63,-6,6,138,-3.7476577139287945,-1.8738288569643973
28334,Subnational,Scopus,1,2,true,BR.21,2006.0,8903,BR,76,94,182,162,-18,18,170,20,20,344,2.246433786364147,-2.021790407727732
28335,Subnational,Scopus,1,2,true,US.WY,2006.0,674,US,11,5,42,33,6,6,16,9,9,75,13.353115727002967,8.90207715133531
28336,Subnational,Scopus,1,2,true,JP.04,1998.0,2997,JP,19,23,126,117,-4,4,42,9,9,243,3.003003003003003,-1.334668001334668
28337,Subnational,Scopus,1,2,true,JP.31,2006.0,3306,JP,30,48,103,121,-18,18,78,-18,18,224,-5.44464609800363,-5.44464609800363
28338,Subnational,Scopus,1,2,true,RU.66,1997.0,4404,RU,62,47,113,39,15,15,109,74,74,152,16.802906448683014,3.4059945504087192
28339,Subnational,Scopus,1,2,true,RU.28,2015.0,142,RU,2,1,2,4,1,1,3,-2,2,6,-14.084507042253522,7.042253521126761
28340,Subnational,Scopus,1,2,true,ES.55,2017.0,5194,ES,61,84,112,103,-23,23,145,9,9,215,1.7327685791297651,-4.428186368887178
28341,Subnational,Scopus,1,2,true,HU.23,2013.0,338,HU,4,4,6,7,0,0,8,-1,1,13,-2.9585798816568047,0.0
28342,Subnational,Scopus,1,2,true,TR.83,2010.0,534,TR,3,3,43,17,0,0,6,26,26,60,48.68913857677903,0.0
28343,Subnational,Scopus,1,2,true,FI.06,2009.0,1742,FI,19,12,44,35,7,7,31,9,9,79,5.1664753157290475,4.018369690011481
28344,Subnational,Scopus,1,2,true,IT.11,1998.0,116,IT,4,1,13,6,3,3,5,7,7,19,60.3448275862069,25.862068965517242
28345,Subnational,Scopus,1,2,true,NG.48,2016.0,64,NG,3,6,5,5,-3,3,9,0,0,10,0.0,-46.875
28346,Subnational,Scopus,1,2,true,ID.33,2015.0,80,ID,8,0,5,1,8,8,8,4,4,6,50.0,100.0
28347,Subnational,Scopus,1,2,true,IR.16,2008.0,157,IR,2,2,11,6,0,0,4,5,5,17,31.84713375796178,0.0
28348,Subnational,Scopus,1,2,true,AR.17,2017.0,195,AR,0,3,11,3,-3,3,3,8,8,14,41.02564102564103,-15.384615384615385
28349,Subnational,Scopus,1,2,true,BR.30,1997.0,440,BR,7,9,8,15,-2,2,16,-7,7,23,-15.909090909090908,-4.545454545454546
28350,Subnational,Scopus,1,2,true,BR.31,2017.0,282,BR,0,3,39,18,-3,3,3,21,21,57,74.46808510638297,-10.638297872340425
28351,Subnational,Scopus,1,2,true,SE.25,2017.0,232,SE,5,5,12,8,0,0,10,4,4,20,17.24137931034483,0.0
28352,Subnational,Scopus,1,2,true,MY.14,2007.0,801,MY,52,32,14,10,20,20,84,4,4,24,4.9937578027465666,24.968789013732835
28353,Subnational,Scopus,1,2,true,SE.08,2011.0,147,SE,1,3,15,4,-2,2,4,11,11,19,74.82993197278911,-13.605442176870747
28354,Subnational,Scopus,1,2,true,TH.46,2012.0,147,TH,6,2,12,3,4,4,8,9,9,15,61.224489795918366,27.210884353741495
28355,Subnational,Scopus,1,2,true,SE.10,1998.0,47,SE,1,0,6,4,1,1,1,2,2,10,42.5531914893617,21.27659574468085
28356,Subnational,Scopus,1,2,true,BR.08,2005.0,334,BR,2,1,20,13,1,1,3,7,7,33,20.95808383233533,2.9940119760479043
28357,Subnational,Scopus,1,2,true,DE.02,2011.0,31312,DE,725,859,1025,1054,-134,134,1584,-29,29,2079,-0.9261624936126724,-4.279509453244763
28358,Subnational,Scopus,1,2,true,TR.63,2006.0,296,TR,1,2,13,5,-1,1,3,8,8,18,27.027027027027028,-3.3783783783783785
28359,Subnational,Scopus,1,2,true,CO.04,2019.0,354,CO,13,8,7,8,5,5,21,-1,1,15,-2.824858757062147,14.124293785310735
28360,Subnational,Scopus,1,2,true,ES.58,2001.0,2927,ES,49,43,43,49,6,6,92,-6,6,92,-2.0498804236419543,2.0498804236419543
28361,Subnational,Scopus,1,2,true,MX.08,2002.0,52,MX,2,0,3,2,2,2,2,1,1,5,19.23076923076923,38.46153846153846
28362,Subnational,Scopus,1,2,true,BR.24,2017.0,143,BR,0,1,19,13,-1,1,1,6,6,32,41.95804195804196,-6.993006993006993
28363,Subnational,Scopus,1,2,true,BY.04,2005.0,2064,BY,29,72,4,1,-43,43,101,3,3,5,1.4534883720930232,-20.833333333333332
28364,Subnational,Scopus,1,2,true,TR.83,2006.0,412,TR,2,2,16,6,0,0,4,10,10,22,24.271844660194176,0.0
28365,Subnational,Scopus,1,2,true,RO.10,2008.0,2526,RO,52,40,29,20,12,12,92,9,9,49,3.5629453681710213,4.750593824228028
28366,Subnational,Scopus,1,2,true,NG.56,2013.0,45,NG,5,2,3,2,3,3,7,1,1,5,22.22222222222222,66.66666666666667
28367,Subnational,Scopus,1,2,true,CL.17,2011.0,616,CL,22,19,10,12,3,3,41,-2,2,22,-3.2467532467532467,4.87012987012987
28368,Subnational,Scopus,1,2,true,SE.14,2018.0,775,SE,31,26,11,10,5,5,57,1,1,21,1.2903225806451613,6.451612903225806
28369,Subnational,Scopus,1,2,true,RS.SE,2010.0,4568,RS,238,175,15,25,63,63,413,-10,10,40,-2.189141856392294,13.791593695271454
28370,Subnational,Scopus,1,2,true,AT.05,2011.0,925,AT,36,34,12,8,2,2,70,4,4,20,4.324324324324325,2.1621621621621623
28371,Subnational,Scopus,1,2,true,PT.13,2017.0,43,PT,1,1,4,4,0,0,2,0,0,8,0.0,0.0
28372,Subnational,Scopus,1,2,true,SA.10,1999.0,920,SA,42,27,7,17,15,15,69,-10,10,24,-10.869565217391305,16.304347826086957
28373,Subnational,Scopus,1,2,true,NZ.E8,1999.0,139,NZ,3,3,1,3,0,0,6,-2,2,4,-14.388489208633093,0.0
28374,Subnational,Scopus,1,2,true,NG.32,2020.0,411,NG,10,18,2,4,-8,8,28,-2,2,6,-4.866180048661801,-19.464720194647203
28375,Subnational,Scopus,1,2,true,RU.20,1998.0,802,RU,3,3,21,12,0,0,6,9,9,33,11.221945137157107,0.0
28376,Subnational,Scopus,1,2,true,RU.11,2013.0,148,RU,0,1,5,1,-1,1,1,4,4,6,27.027027027027028,-6.756756756756757
28377,Subnational,Scopus,1,2,true,SK.03,2012.0,808,SK,8,10,10,9,-2,2,18,1,1,19,1.2376237623762376,-2.4752475247524752
28378,Subnational,Scopus,1,2,true,PR.127,2011.0,199,PR,27,18,1,2,9,9,45,-1,1,3,-5.025125628140704,45.22613065326633
28379,Subnational,Scopus,1,2,true,RU.59,2015.0,529,RU,0,2,13,12,-2,2,2,1,1,25,1.890359168241966,-3.780718336483932
28380,Subnational,Scopus,1,2,true,CZ.83,2001.0,80,CZ,0,1,2,1,-1,1,1,1,1,3,12.5,-12.5
28381,Subnational,Scopus,1,2,true,ZW.10,2016.0,494,ZW,21,20,1,4,1,1,41,-3,3,5,-6.0728744939271255,2.0242914979757085
28382,Subnational,Scopus,1,2,true,JO.12,2015.0,36,JO,3,0,1,1,3,3,3,0,0,2,0.0,83.33333333333333
28383,Subnational,Scopus,1,2,true,GH.03,2008.0,23,GH,0,3,2,0,-3,3,3,2,2,2,86.95652173913044,-130.43478260869566
28384,Subnational,Scopus,1,2,true,VE.19,1998.0,66,VE,3,0,1,0,3,3,3,1,1,1,15.151515151515152,45.45454545454545
28385,Subnational,Scopus,1,2,true,ID.38,2004.0,23,ID,4,1,1,0,3,3,5,1,1,1,43.47826086956522,130.43478260869566
28386,Subnational,Scopus,1,2,true,LK.34,2020.0,33,LK,1,0,1,0,1,1,1,1,1,1,30.303030303030305,30.303030303030305
28387,Subnational,Scopus,1,2,true,MX.06,1999.0,57,MX,1,0,5,0,1,1,1,5,5,5,87.71929824561404,17.54385964912281
28388,Subnational,Scopus,1,2,true,DZ.25,2009.0,31,DZ,0,3,1,0,-3,3,3,1,1,1,32.25806451612903,-96.7741935483871
28389,Subnational,Scopus,1,2,true,UA.19,2011.0,16,UA,1,0,1,0,1,1,1,1,1,1,62.5,62.5
28390,Subnational,Scopus,1,2,true,TR.10,1998.0,25,TR,2,0,1,0,2,2,2,1,1,1,40.0,80.0
28391,Subnational,Scopus,1,2,true,GA.01,2008.0,54,GA,3,2,1,0,1,1,5,1,1,1,18.51851851851852,18.51851851851852
28392,Subnational,Scopus,1,2,true,AR.02,2010.0,9,AR,0,0,1,0,0,0,0,1,1,1,111.11111111111111,0.0
28393,Subnational,Scopus,1,2,true,SE.02,2016.0,5,SE,0,0,1,0,0,0,0,1,1,1,200.0,0.0
28394,Subnational,Scopus,1,2,true,TZ.12,2006.0,4,TZ,0,0,1,0,0,0,0,1,1,1,250.0,0.0
28395,Subnational,Scopus,1,2,true,RU.85,2020.0,34,RU,0,0,2,0,0,0,0,2,2,2,58.8235294117647,0.0
28396,Subnational,Scopus,1,2,true,TR.52,2007.0,20,TR,0,0,14,0,0,0,0,14,14,14,700.0,0.0
28397,Subnational,Scopus,1,2,true,TH.76,2012.0,3,TH,0,0,1,0,0,0,0,1,1,1,333.3333333333333,0.0
28398,Subnational,Scopus,1,2,true,RU.69,2001.0,19,RU,0,0,1,1,0,0,0,0,0,2,0.0,0.0
28399,Subnational,Scopus,1,2,true,NO.02,2019.0,16,NO,0,0,2,1,0,0,0,1,1,3,62.5,0.0
28400,Subnational,Scopus,1,2,true,ZA.10,2012.0,757,ZA,21,6,26,13,15,15,27,13,13,39,17.17305151915456,19.815059445178335
28401,Subnational,Scopus,1,2,true,ET.44,2020.0,401,ET,9,15,6,5,-6,6,24,1,1,11,2.493765586034913,-14.962593516209477
28402,Subnational,Scopus,1,2,true,TR.63,2000.0,89,TR,3,0,10,3,3,3,3,7,7,13,78.65168539325843,33.70786516853933
28403,Subnational,Scopus,1,2,true,CN.29,2019.0,5681,CN,34,19,173,117,15,15,53,56,56,290,9.85741946840345,2.640380214750924
28404,Subnational,Scopus,1,2,true,US.CA,1999.0,52475,US,1434,983,2025,2317,451,451,2417,-292,292,4342,-5.564554549785612,8.59456884230586
28405,Subnational,Scopus,1,2,true,CN.05,2020.0,9243,CN,42,46,138,247,-4,4,88,-109,109,385,-11.79270799523964,-0.4327599264308125
28406,Subnational,Scopus,1,2,true,LU.ES,2007.0,113,LU,18,5,2,1,13,13,23,1,1,3,8.849557522123893,115.04424778761062
28407,Subnational,Scopus,1,2,true,PL.86,2000.0,1001,PL,12,15,13,15,-3,3,27,-2,2,28,-1.998001998001998,-2.997002997002997
28408,Subnational,Scopus,1,2,true,TR.20,2006.0,452,TR,6,3,24,13,3,3,9,11,11,37,24.336283185840706,6.6371681415929205
28409,Subnational,Scopus,1,2,true,IR.38,2006.0,57,IR,3,0,4,1,3,3,3,3,3,5,52.63157894736842,52.63157894736842
28410,Subnational,Scopus,1,2,true,ZA.11,2012.0,4607,ZA,132,121,84,69,11,11,253,15,15,153,3.2559149120902973,2.387670935532885
28411,Subnational,Scopus,1,2,true,CL.17,2019.0,629,CL,21,17,12,15,4,4,38,-3,3,27,-4.769475357710652,6.359300476947536
28412,Subnational,Scopus,1,2,true,IR.16,2015.0,531,IR,5,3,42,27,2,2,8,15,15,69,28.24858757062147,3.766478342749529
28413,Subnational,Scopus,1,2,true,ES.51,2004.0,7649,ES,63,86,95,82,-23,23,149,13,13,177,1.69956857105504,-3.0069290103281476
28414,Subnational,Scopus,1,2,true,JP.42,1999.0,1322,JP,11,9,43,31,2,2,20,12,12,74,9.07715582450832,1.51285930408472
28415,Subnational,Scopus,1,2,true,CO.33,2016.0,362,CO,14,6,25,15,8,8,20,10,10,40,27.624309392265193,22.099447513812155
28416,Subnational,Scopus,1,2,true,TR.68,2020.0,3726,TR,29,78,51,74,-49,49,107,-23,23,125,-6.172839506172839,-13.150831991411701
28417,Subnational,Scopus,1,2,true,ES.51,2015.0,15582,ES,164,311,186,223,-147,147,475,-37,37,409,-2.3745347195481967,-9.433962264150944
28418,Subnational,Scopus,1,2,true,VE.25,2018.0,691,VE,21,56,5,3,-35,35,77,2,2,8,2.894356005788712,-50.65123010130246
28419,Subnational,Scopus,1,2,true,SK.03,2005.0,274,SK,3,6,6,3,-3,3,9,3,3,9,10.94890510948905,-10.94890510948905
28420,Subnational,Scopus,1,2,true,NZ.F7,2009.0,1931,NZ,88,69,40,50,19,19,157,-10,10,90,-5.178663904712584,9.83946141895391
28421,Subnational,Scopus,1,2,true,IT.08,2010.0,850,IT,17,41,37,84,-24,24,58,-47,47,121,-55.294117647058826,-28.235294117647058
28422,Subnational,Scopus,1,2,true,NG.29,2013.0,143,NG,8,5,2,7,3,3,13,-5,5,9,-34.96503496503497,20.97902097902098
28423,Subnational,Scopus,1,2,true,EG.05,2017.0,956,EG,16,18,6,11,-2,2,34,-5,5,17,-5.2301255230125525,-2.092050209205021
28424,Subnational,Scopus,1,2,true,IN.39,2002.0,947,IN,5,10,40,37,-5,5,15,3,3,77,3.167898627243928,-5.279831045406547
28425,Subnational,Scopus,1,2,true,KR.15,2011.0,3954,KR,59,42,106,85,17,17,101,21,21,191,5.311077389984826,4.299443601416288
28426,Subnational,Scopus,1,2,true,PL.75,2019.0,2212,PL,7,13,12,18,-6,6,20,-6,6,30,-2.7124773960216997,-2.7124773960216997
28427,Subnational,Scopus,1,2,true,MY.16,2019.0,388,MY,8,14,9,5,-6,6,22,4,4,14,10.309278350515465,-15.463917525773196
28428,Subnational,Scopus,1,2,true,MY.14,2020.0,1132,MY,32,38,27,9,-6,6,70,18,18,36,15.901060070671377,-5.30035335689046
28429,Subnational,Scopus,1,2,true,TH.02,2017.0,2086,TH,59,31,28,76,28,28,90,-48,48,104,-23.010546500479386,13.422818791946309
28430,Subnational,Scopus,1,2,true,IT.10,2001.0,1290,IT,20,15,69,61,5,5,35,8,8,130,6.2015503875969,3.875968992248062
28431,Subnational,Scopus,1,2,true,FI.02,2003.0,2022,FI,46,58,47,57,-12,12,104,-10,10,104,-4.945598417408506,-5.9347181008902075
28432,Subnational,Scopus,1,2,true,CN.16,2000.0,175,CN,2,3,5,7,-1,1,5,-2,2,12,-11.428571428571429,-5.714285714285714
28433,Subnational,Scopus,1,2,true,CO.12,2019.0,113,CO,4,0,3,1,4,4,4,2,2,4,17.699115044247787,35.39823008849557
28434,Subnational,Scopus,1,2,true,IT.02,2006.0,334,IT,4,4,9,10,0,0,8,-1,1,19,-2.9940119760479043,0.0
28435,Subnational,Scopus,1,2,true,MX.08,2012.0,152,MX,1,2,5,5,-1,1,3,0,0,10,0.0,-6.578947368421052
28436,Subnational,Scopus,1,2,true,MX.21,2011.0,829,MX,20,13,23,36,7,7,33,-13,13,59,-15.681544028950542,8.443908323281061
28437,Subnational,Scopus,1,2,true,MX.07,2014.0,317,MX,1,1,12,12,0,0,2,0,0,24,0.0,0.0
28438,Subnational,Scopus,1,2,true,CH.VD,2004.0,4220,CH,194,181,109,91,13,13,375,18,18,200,4.265402843601896,3.080568720379147
28439,Subnational,Scopus,1,2,true,SK.07,2018.0,143,SK,6,8,16,9,-2,2,14,7,7,25,48.95104895104895,-13.986013986013987
28440,Subnational,Scopus,1,2,true,RO.33,2018.0,235,RO,1,1,4,3,0,0,2,1,1,7,4.25531914893617,0.0
28441,Subnational,Scopus,1,2,true,IR.09,2006.0,198,IR,2,2,7,8,0,0,4,-1,1,15,-5.05050505050505,0.0
28442,Subnational,Scopus,1,2,true,DK.20,2017.0,608,DK,12,9,66,30,3,3,21,36,36,96,59.21052631578947,4.934210526315789
28443,Subnational,Scopus,1,2,true,AT.08,2011.0,56,AT,2,3,4,1,-1,1,5,3,3,5,53.57142857142857,-17.857142857142858
28444,Subnational,Scopus,1,2,true,IE.C,2005.0,165,IE,11,6,10,12,5,5,17,-2,2,22,-12.121212121212121,30.303030303030305
28445,Subnational,Scopus,1,2,true,HU.23,2003.0,237,HU,2,3,8,4,-1,1,5,4,4,12,16.877637130801688,-4.219409282700422
28446,Subnational,Scopus,1,2,true,ET.46,2013.0,359,ET,2,8,8,5,-6,6,10,3,3,13,8.356545961002785,-16.71309192200557
28447,Subnational,Scopus,1,2,true,RU.67,2006.0,402,RU,0,3,5,8,-3,3,3,-3,3,13,-7.462686567164179,-7.462686567164179
28448,Subnational,Scopus,1,2,true,JO.17,2014.0,327,JO,11,16,5,10,-5,5,27,-5,5,15,-15.290519877675841,-15.290519877675841
28449,Subnational,Scopus,1,2,true,SK.05,2013.0,120,SK,0,1,3,6,-1,1,1,-3,3,9,-25.0,-8.333333333333334
28450,Subnational,Scopus,1,2,true,HR.21,2013.0,4005,HR,118,152,24,42,-34,34,270,-18,18,66,-4.49438202247191,-8.489388264669163
28451,Subnational,Scopus,1,2,true,AU.06,1997.0,693,AU,5,15,22,12,-10,10,20,10,10,34,14.43001443001443,-14.43001443001443
28452,Subnational,Scopus,1,2,true,BD.84,2020.0,191,BD,12,19,7,5,-7,7,31,2,2,12,10.471204188481675,-36.64921465968586
28453,Subnational,Scopus,1,2,true,NO.09,2014.0,225,NO,6,1,12,11,5,5,7,1,1,23,4.444444444444445,22.22222222222222
28454,Subnational,Scopus,1,2,true,FI.12,2012.0,38,FI,4,1,1,3,3,3,5,-2,2,4,-52.63157894736842,78.94736842105263
28455,Subnational,Scopus,1,2,true,CO.37,2008.0,61,CO,1,0,2,2,1,1,1,0,0,4,0.0,16.39344262295082
28456,Subnational,Scopus,1,2,true,KE.52,2002.0,71,KE,4,3,1,1,1,1,7,0,0,2,0.0,14.084507042253522
28457,Subnational,Scopus,1,2,true,MX.03,1997.0,19,MX,0,2,1,1,-2,2,2,0,0,2,0.0,-105.26315789473684
28458,Subnational,Scopus,1,2,true,CL.16,2012.0,134,CL,3,0,5,0,3,3,3,5,5,5,37.3134328358209,22.388059701492537
28459,Subnational,Scopus,1,2,true,KE.39,2002.0,53,KE,4,0,1,0,4,4,4,1,1,1,18.867924528301888,75.47169811320755
28460,Subnational,Scopus,1,2,true,IR.16,2004.0,29,IR,0,1,3,0,-1,1,1,3,3,3,103.44827586206897,-34.48275862068966
28461,Subnational,Scopus,1,2,true,RU.55,2004.0,32,RU,3,5,5,0,-2,2,8,5,5,5,156.25,-62.5
28462,Subnational,Scopus,1,2,true,NL.02,2007.0,9,NL,2,0,1,0,2,2,2,1,1,1,111.11111111111111,222.22222222222223
28463,Subnational,Scopus,1,2,true,RO.14,2020.0,81,RO,0,1,1,0,-1,1,1,1,1,1,12.345679012345679,-12.345679012345679
28464,Subnational,Scopus,1,2,true,TN.38,2004.0,122,TN,5,1,1,0,4,4,6,1,1,1,8.19672131147541,32.78688524590164
28465,Subnational,Scopus,1,2,true,KE.39,1997.0,17,KE,2,0,1,0,2,2,2,1,1,1,58.8235294117647,117.6470588235294
28466,Subnational,Scopus,1,2,true,BF.06,2016.0,2,BF,1,0,1,0,1,1,1,1,1,1,500.0,500.0
28467,Subnational,Scopus,1,2,true,SA.20,2005.0,3,SA,1,0,2,0,1,1,1,2,2,2,666.6666666666666,333.3333333333333
28468,Subnational,Scopus,1,2,true,HK.NTW,2010.0,14,HK,1,0,1,0,1,1,1,1,1,1,71.42857142857143,71.42857142857143
28469,Subnational,Scopus,1,2,true,JO.15,2007.0,38,JO,3,1,1,0,2,2,4,1,1,1,26.31578947368421,52.63157894736842
28470,Subnational,Scopus,1,2,true,SK.01,2000.0,52,SK,0,0,5,3,0,0,0,2,2,8,38.46153846153846,0.0
28471,Subnational,Scopus,1,2,true,TW.03,2010.0,37,TW,0,0,6,1,0,0,0,5,5,7,135.13513513513513,0.0
28472,Subnational,Scopus,1,2,true,ID.21,2016.0,7,ID,0,0,3,1,0,0,0,2,2,4,285.7142857142857,0.0
28473,Subnational,Scopus,1,2,true,LV.07,2006.0,24,LV,0,0,2,0,0,0,0,2,2,2,83.33333333333333,0.0
28474,Subnational,Scopus,1,2,true,MX.27,2020.0,111,MX,0,0,4,0,0,0,0,4,4,4,36.03603603603604,0.0
28475,Subnational,Scopus,1,2,true,SY.11,2005.0,4,SY,0,0,1,0,0,0,0,1,1,1,250.0,0.0
28476,Subnational,Scopus,1,2,true,IR.32,2002.0,8,IR,0,0,2,0,0,0,0,2,2,2,250.0,0.0
28477,Subnational,Scopus,1,2,true,TN.17,2007.0,3,TN,0,0,1,0,0,0,0,1,1,1,333.3333333333333,0.0
28478,Subnational,Scopus,1,2,true,BF.06,2017.0,4,BF,0,0,1,0,0,0,0,1,1,1,250.0,0.0
28479,Subnational,Scopus,1,2,true,CM.11,2018.0,1158,CM,32,49,15,40,-17,17,81,-25,25,55,-21.58894645941278,-14.680483592400691
28480,Subnational,Scopus,1,2,true,BR.21,2004.0,6625,BR,53,85,140,150,-32,32,138,-10,10,290,-1.509433962264151,-4.830188679245283
28481,Subnational,Scopus,1,2,true,ES.54,2001.0,661,ES,13,5,42,31,8,8,18,11,11,73,16.64145234493192,12.10287443267776
28482,Subnational,Scopus,1,2,true,US.CO,1998.0,5663,US,103,55,227,322,48,48,158,-95,95,549,-16.77556065689564,8.476072752957796
28483,Subnational,Scopus,1,2,true,KR.18,2017.0,4416,KR,52,57,94,117,-5,5,109,-23,23,211,-5.208333333333333,-1.1322463768115942
28484,Subnational,Scopus,1,2,true,RU.48,2000.0,17672,RU,232,413,280,384,-181,181,645,-104,104,664,-5.885015844273427,-10.242191036668176
28485,Subnational,Scopus,1,2,true,US.MD,2004.0,20876,US,580,435,1211,1109,145,145,1015,102,102,2320,4.88599348534202,6.9457750526920865
28486,Subnational,Scopus,1,2,true,JP.30,1997.0,602,JP,5,6,23,6,-1,1,11,17,17,29,28.239202657807308,-1.6611295681063123
28487,Subnational,Scopus,1,2,true,IN.19,2015.0,10310,IN,117,185,313,347,-68,68,302,-34,34,660,-3.297769156159069,-6.595538312318138
28488,Subnational,Scopus,1,2,true,CA.11,1997.0,1376,CA,19,42,47,13,-23,23,61,34,34,60,24.709302325581394,-16.71511627906977
