row_number,project,authorship,backfill_years,min_pub_years,group_by_all,region,year,y_pop,country_iso_a2,in_y_flow_INT,out_y_flow_INT,in_y_flow_IN,out_y_flow_IN,net_y_flow_INT,abs_inout_INT,sum_inout_INT,net_y_flow_IN,abs_inout_IN,sum_inout_IN,nmr_IN,nmr_INT
13753,Subnational,OpenAlex,1,2,true,PL.81,1992.0,51,PL,1,1,2,0,0,0,2,2,2,2,39.21568627450981,0.0
13754,Subnational,OpenAlex,1,2,true,CM.12,2013.0,51,CM,1,0,5,0,1,1,1,5,5,5,98.03921568627452,19.607843137254903
13755,Subnational,OpenAlex,1,2,true,TH.46,2004.0,47,TH,3,2,1,0,1,1,5,1,1,1,21.27659574468085,21.27659574468085
13756,Subnational,OpenAlex,1,2,true,MZ.05,2012.0,9,MZ,1,0,1,0,1,1,1,1,1,1,111.11111111111111,111.11111111111111
13757,Subnational,OpenAlex,1,2,true,CH.LU,1987.0,6,CH,0,1,1,0,-1,1,1,1,1,1,166.66666666666666,-166.66666666666666
13758,Subnational,OpenAlex,1,2,true,CH.AG,1990.0,177,CH,20,4,12,0,16,16,24,12,12,12,67.79661016949153,90.3954802259887
13759,Subnational,OpenAlex,1,2,true,MY.11,1996.0,9,MY,2,0,1,0,2,2,2,1,1,1,111.11111111111111,222.22222222222223
13760,Subnational,OpenAlex,1,2,true,TH.62,2022.0,10,TH,1,0,1,0,1,1,1,1,1,1,100.0,100.0
13761,Subnational,OpenAlex,1,2,true,DE.15,1991.0,122,DE,6,6,1,5,0,0,12,-4,4,6,-32.78688524590164,0.0
13762,Subnational,OpenAlex,1,2,true,IR.37,2007.0,117,IR,2,1,3,10,1,1,3,-7,7,13,-59.82905982905983,8.547008547008547
13763,Subnational,OpenAlex,1,2,true,CR.02,2019.0,213,CR,17,29,7,5,-12,12,46,2,2,12,9.389671361502348,-56.33802816901409
13764,Subnational,OpenAlex,1,2,true,CZ.84,2012.0,937,CZ,35,24,33,42,11,11,59,-9,9,75,-9.6051227321238,11.739594450373533
13765,Subnational,OpenAlex,1,2,true,AM.11,2020.0,1399,AM,100,120,11,7,-20,20,220,4,4,18,2.8591851322373123,-14.295925661186562
13766,Subnational,OpenAlex,1,2,true,RU.13,2003.0,290,RU,3,9,16,19,-6,6,12,-3,3,35,-10.344827586206897,-20.689655172413794
13767,Subnational,OpenAlex,1,2,true,NL.04,1988.0,590,NL,11,16,13,18,-5,5,27,-5,5,31,-8.474576271186441,-8.474576271186441
13768,Subnational,OpenAlex,1,2,true,HU.06,1981.0,115,HU,1,1,6,6,0,0,2,0,0,12,0.0,0.0
13769,Subnational,OpenAlex,1,2,true,LT.57,2021.0,2621,LT,20,31,38,34,-11,11,51,4,4,72,1.5261350629530714,-4.196871423120946
13770,Subnational,OpenAlex,1,2,true,SI.J7,2012.0,27,SI,4,1,5,1,3,3,5,4,4,6,148.14814814814815,111.11111111111111
13771,Subnational,OpenAlex,1,2,true,ES.32,1991.0,181,ES,8,5,5,7,3,3,13,-2,2,12,-11.049723756906078,16.574585635359117
13772,Subnational,OpenAlex,1,2,true,PY.11,2018.0,19,PY,2,1,1,1,1,1,3,0,0,2,0.0,52.63157894736842
13773,Subnational,OpenAlex,1,2,true,SD.38,2020.0,121,SD,20,22,2,3,-2,2,42,-1,1,5,-8.264462809917354,-16.52892561983471
13774,Subnational,OpenAlex,1,2,true,BE.WAL,1977.0,176,BE,7,5,2,3,2,2,12,-1,1,5,-5.681818181818182,11.363636363636363
13775,Subnational,OpenAlex,1,2,true,BG.51,2001.0,119,BG,5,9,6,5,-4,4,14,1,1,11,8.403361344537815,-33.61344537815126
13776,Subnational,OpenAlex,1,2,true,ID.01,2008.0,98,ID,8,1,3,2,7,7,9,1,1,5,10.204081632653061,71.42857142857143
13777,Subnational,OpenAlex,1,2,true,KW.05,2022.0,13,KW,3,7,2,1,-4,4,10,1,1,3,76.92307692307692,-307.6923076923077
13778,Subnational,OpenAlex,1,2,true,KE.22,2016.0,6,KE,0,3,1,2,-3,3,3,-1,1,3,-166.66666666666666,-500.0
13779,Subnational,OpenAlex,1,2,true,DZ.40,2012.0,126,DZ,7,4,3,1,3,3,11,2,2,4,15.873015873015873,23.80952380952381
13780,Subnational,OpenAlex,1,2,true,MY.12,1980.0,6,MY,1,0,1,1,1,1,1,0,0,2,0.0,166.66666666666666
13781,Subnational,OpenAlex,1,2,true,MX.20,2004.0,28,MX,2,1,4,1,1,1,3,3,3,5,107.14285714285714,35.714285714285715
13782,Subnational,OpenAlex,1,2,true,GB.NIR,1999.0,1793,GB,138,114,63,64,24,24,252,-1,1,127,-0.5577244841048522,13.385387618516454
13783,Subnational,OpenAlex,1,2,true,RW.12,2015.0,174,RW,29,13,6,3,16,16,42,3,3,9,17.24137931034483,91.95402298850574
13784,Subnational,OpenAlex,1,2,true,ET.53,2017.0,526,ET,21,13,15,19,8,8,34,-4,4,34,-7.604562737642586,15.209125475285171
13785,Subnational,OpenAlex,1,2,true,CA.08,1959.0,298,CA,17,14,1,1,3,3,31,0,0,2,0.0,10.06711409395973
13786,Subnational,OpenAlex,1,2,true,EG.18,2003.0,37,EG,0,4,1,2,-4,4,4,-1,1,3,-27.027027027027028,-108.10810810810811
13787,Subnational,OpenAlex,1,2,true,ES.52,1986.0,108,ES,4,4,2,2,0,0,8,0,0,4,0.0,0.0
13788,Subnational,OpenAlex,1,2,true,SK.06,2011.0,36,SK,2,2,3,1,0,0,4,2,2,4,55.55555555555556,0.0
13789,Subnational,OpenAlex,1,2,true,MX.07,2005.0,118,MX,10,4,8,2,6,6,14,6,6,10,50.847457627118644,50.847457627118644
13790,Subnational,OpenAlex,1,2,true,CN.20,1992.0,13,CN,2,0,1,1,2,2,2,0,0,2,0.0,153.84615384615384
13791,Subnational,OpenAlex,1,2,true,GR.ESYE31,1991.0,804,GR,43,31,3,3,12,12,74,0,0,6,0.0,14.925373134328359
13792,Subnational,OpenAlex,1,2,true,KR.17,1994.0,40,KR,4,2,1,2,2,2,6,-1,1,3,-25.0,50.0
13793,Subnational,OpenAlex,1,2,true,CH.GR,1999.0,52,CH,7,6,2,1,1,1,13,1,1,3,19.23076923076923,19.23076923076923
13794,Subnational,OpenAlex,1,2,true,IS.40,2013.0,45,IS,1,1,2,2,0,0,2,0,0,4,0.0,0.0
13795,Subnational,OpenAlex,1,2,true,BG.54,2020.0,44,BG,0,2,3,3,-2,2,2,0,0,6,0.0,-45.45454545454545
13796,Subnational,OpenAlex,1,2,true,PR.097,2008.0,201,PR,24,21,6,12,3,3,45,-6,6,18,-29.850746268656717,14.925373134328359
13797,Subnational,OpenAlex,1,2,true,OM.06,1998.0,214,OM,34,12,1,0,22,22,46,1,1,1,4.672897196261682,102.80373831775701
13798,Subnational,OpenAlex,1,2,true,YE.26,2012.0,83,YE,5,7,1,0,-2,2,12,1,1,1,12.048192771084338,-24.096385542168676
13799,Subnational,OpenAlex,1,2,true,NG.22,1989.0,34,NG,1,0,3,0,1,1,1,3,3,3,88.23529411764706,29.41176470588235
13800,Subnational,OpenAlex,1,2,true,IR.11,2023.0,12,IR,1,0,1,0,1,1,1,1,1,1,83.33333333333333,83.33333333333333
13801,Subnational,OpenAlex,1,2,true,IQ.07,2006.0,157,IQ,6,5,2,0,1,1,11,2,2,2,12.738853503184714,6.369426751592357
13802,Subnational,OpenAlex,1,2,true,SE.28,1964.0,96,SE,1,1,2,0,0,0,2,2,2,2,20.833333333333332,0.0
13803,Subnational,OpenAlex,1,2,true,DZ.42,2021.0,8,DZ,1,0,1,0,1,1,1,1,1,1,125.0,125.0
13804,Subnational,OpenAlex,1,2,true,HK.NTM,2005.0,146,HK,16,13,1,0,3,3,29,1,1,1,6.8493150684931505,20.54794520547945
13805,Subnational,OpenAlex,1,2,true,HR.10,1995.0,33,HR,0,0,1,0,0,0,0,1,1,1,30.303030303030305,0.0
13806,Subnational,OpenAlex,1,2,true,NG.30,1989.0,45,NG,0,0,1,0,0,0,0,1,1,1,22.22222222222222,0.0
13807,Subnational,OpenAlex,1,2,true,IR.11,2000.0,2,IR,0,0,1,0,0,0,0,1,1,1,500.0,0.0
13808,Subnational,OpenAlex,1,2,true,MT.01,2018.0,1,MT,0,0,1,0,0,0,0,1,1,1,1000.0,0.0
13809,Subnational,OpenAlex,1,2,true,IL.WE,2000.0,6,IL,0,0,2,0,0,0,0,2,2,2,333.3333333333333,0.0
13810,Subnational,OpenAlex,1,2,true,RU.92,2005.0,40,RU,0,0,2,1,0,0,0,1,1,3,25.0,0.0
13811,Subnational,OpenAlex,1,2,true,JP.11,1967.0,99,JP,0,0,5,3,0,0,0,2,2,8,20.2020202020202,0.0
13812,Subnational,OpenAlex,1,2,true,EE.05,2021.0,19,EE,0,0,2,1,0,0,0,1,1,3,52.63157894736842,0.0
13813,Subnational,OpenAlex,1,2,true,RU.63,1998.0,19,RU,0,0,2,0,0,0,0,2,2,2,105.26315789473684,0.0
13814,Subnational,OpenAlex,1,2,true,NG.52,2005.0,3,NG,0,0,1,0,0,0,0,1,1,1,333.3333333333333,0.0
13815,Subnational,OpenAlex,1,2,true,RU.41,1998.0,7,RU,0,0,2,0,0,0,0,2,2,2,285.7142857142857,0.0
13816,Subnational,OpenAlex,1,2,true,IR.16,2005.0,33,IR,0,0,1,0,0,0,0,1,1,1,30.303030303030305,0.0
13817,Subnational,OpenAlex,1,2,true,NG.36,1995.0,5,NG,0,0,1,0,0,0,0,1,1,1,200.0,0.0
13818,Subnational,OpenAlex,1,2,true,US.TX,1899.0,18,US,0,0,1,0,0,0,0,1,1,1,55.55555555555556,0.0
13819,Subnational,OpenAlex,1,2,true,UZ.07,2010.0,6,UZ,0,0,4,0,0,0,0,4,4,4,666.6666666666666,0.0
13820,Subnational,OpenAlex,1,2,true,TR.05,2009.0,24,TR,0,0,4,1,0,0,0,3,3,5,125.0,0.0
13821,Subnational,OpenAlex,1,2,true,IN.07,1955.0,38,IN,0,0,1,1,0,0,0,0,0,2,0.0,0.0
13822,Subnational,OpenAlex,1,2,true,JP.02,2023.0,17,JP,0,0,1,4,0,0,0,-3,3,5,-176.47058823529412,0.0
13823,Subnational,OpenAlex,1,2,true,RU.69,2012.0,27,RU,0,0,1,1,0,0,0,0,0,2,0.0,0.0
13824,Subnational,OpenAlex,1,2,true,CN.30,1997.0,911,CN,41,36,46,42,5,5,77,4,4,88,4.390779363336993,5.48847420417124
13825,Subnational,OpenAlex,1,2,true,MY.05,2014.0,270,MY,13,6,30,10,7,7,19,20,20,40,74.07407407407408,25.925925925925927
13826,Subnational,OpenAlex,1,2,true,RU.48,1995.0,8468,RU,209,298,97,158,-89,89,507,-61,61,255,-7.203589985829003,-10.510155880963628
13827,Subnational,OpenAlex,1,2,true,JP.41,2006.0,758,JP,7,31,72,97,-24,24,38,-25,25,169,-32.98153034300792,-31.662269129287598
13828,Subnational,OpenAlex,1,2,true,JP.44,2016.0,971,JP,16,12,107,129,4,4,28,-22,22,236,-22.657054582904223,4.11946446961895
13829,Subnational,OpenAlex,1,2,true,US.MI,2017.0,24829,US,1054,1034,1813,1833,20,20,2088,-20,20,3646,-0.8055096862539772,0.8055096862539772
13830,Subnational,OpenAlex,1,2,true,JP.37,2007.0,2143,JP,37,52,303,304,-15,15,89,-1,1,607,-0.4666355576294914,-6.99953336444237
13831,Subnational,OpenAlex,1,2,true,RU.77,2017.0,237,RU,4,1,10,11,3,3,5,-1,1,21,-4.219409282700422,12.658227848101266
13832,Subnational,OpenAlex,1,2,true,US.DC,2018.0,16816,US,949,981,2150,2187,-32,32,1930,-37,37,4337,-2.2002854424357756,-1.9029495718363463
13833,Subnational,OpenAlex,1,2,true,JP.12,1969.0,341,JP,4,1,24,14,3,3,5,10,10,38,29.325513196480937,8.79765395894428
13834,Subnational,OpenAlex,1,2,true,US.FL,2001.0,11343,US,493,451,1086,1075,42,42,944,11,11,2161,0.9697610861324165,3.7027241470510446
13835,Subnational,OpenAlex,1,2,true,JP.42,2010.0,1216,JP,19,35,142,143,-16,16,54,-1,1,285,-0.8223684210526315,-13.157894736842104
13836,Subnational,OpenAlex,1,2,true,NG.27,2014.0,263,NG,8,7,12,18,1,1,15,-6,6,30,-22.813688212927758,3.802281368821293
13837,Subnational,OpenAlex,1,2,true,DE.14,2000.0,2679,DE,87,73,211,183,14,14,160,28,28,394,10.451661067562524,5.225830533781262
13838,Subnational,OpenAlex,1,2,true,IT.06,1985.0,280,IT,18,19,13,8,-1,1,37,5,5,21,17.857142857142858,-3.5714285714285716
13839,Subnational,OpenAlex,1,2,true,TR.16,2020.0,1263,TR,32,39,137,127,-7,7,71,10,10,264,7.917656373713381,-5.542359461599367
13840,Subnational,OpenAlex,1,2,true,ES.54,2020.0,2721,ES,125,107,193,216,18,18,232,-23,23,409,-8.452774715178244,6.615214994487321
13841,Subnational,OpenAlex,1,2,true,US.MO,1989.0,2967,US,80,68,305,252,12,12,148,53,53,557,17.863161442534548,4.044489383215369
13842,Subnational,OpenAlex,1,2,true,JP.16,2021.0,1019,JP,24,14,110,130,10,10,38,-20,20,240,-19.627085377821395,9.813542688910697
13843,Subnational,OpenAlex,1,2,true,ES.32,2018.0,2722,ES,93,140,163,169,-47,47,233,-6,6,332,-2.204261572373255,-17.266715650257165
13844,Subnational,OpenAlex,1,2,true,CN.09,2016.0,8878,CN,221,168,1710,1701,53,53,389,9,9,3411,1.0137418337463393,5.969813020950665
13845,Subnational,OpenAlex,1,2,true,RU.30,2021.0,280,RU,16,15,36,52,1,1,31,-16,16,88,-57.142857142857146,3.5714285714285716
13846,Subnational,OpenAlex,1,2,true,SA.17,2021.0,551,SA,41,27,13,22,14,14,68,-9,9,35,-16.33393829401089,25.40834845735027
13847,Subnational,OpenAlex,1,2,true,JP.36,2019.0,855,JP,10,14,93,81,-4,4,24,12,12,174,14.035087719298245,-4.678362573099415
13848,Subnational,OpenAlex,1,2,true,IN.23,2019.0,4687,IN,170,210,530,547,-40,40,380,-17,17,1077,-3.6270535523789205,-8.534243652656283
13849,Subnational,OpenAlex,1,2,true,RU.68,2010.0,43,RU,0,1,3,3,-1,1,1,0,0,6,0.0,-23.25581395348837
13850,Subnational,OpenAlex,1,2,true,HU.04,2014.0,220,HU,5,6,22,15,-1,1,11,7,7,37,31.818181818181817,-4.545454545454546
13851,Subnational,OpenAlex,1,2,true,JP.22,1976.0,1423,JP,8,14,93,125,-6,6,22,-32,32,218,-22.487702037947997,-4.2164441321152495
13852,Subnational,OpenAlex,1,2,true,GR.ESYE14,2000.0,145,GR,8,2,16,7,6,6,10,9,9,23,62.06896551724138,41.37931034482759
13853,Subnational,OpenAlex,1,2,true,US.DC,1984.0,1783,US,52,52,188,172,0,0,104,16,16,360,8.9736399326977,0.0
13854,Subnational,OpenAlex,1,2,true,CN.18,1999.0,188,CN,5,8,12,18,-3,3,13,-6,6,30,-31.914893617021278,-15.957446808510639
13855,Subnational,OpenAlex,1,2,true,IN.03,2012.0,1981,IN,66,52,126,105,14,14,118,21,21,231,10.60070671378092,7.067137809187279
13856,Subnational,OpenAlex,1,2,true,US.MI,1969.0,1311,US,23,32,90,131,-9,9,55,-41,41,221,-31.273836765827614,-6.864988558352403
13857,Subnational,OpenAlex,1,2,true,FI.14,2020.0,130,FI,1,1,13,10,0,0,2,3,3,23,23.076923076923077,0.0
13858,Subnational,OpenAlex,1,2,true,US.CO,1945.0,23,US,1,0,3,1,1,1,1,2,2,4,86.95652173913044,43.47826086956522
13859,Subnational,OpenAlex,1,2,true,AE.06,2014.0,410,AE,67,24,3,6,43,43,91,-3,3,9,-7.317073170731708,104.8780487804878
13860,Subnational,OpenAlex,1,2,true,FI.11,2010.0,1384,FI,31,39,79,105,-8,8,70,-26,26,184,-18.786127167630056,-5.780346820809249
13861,Subnational,OpenAlex,1,2,true,PT.23,2008.0,122,PT,13,6,4,3,7,7,19,1,1,7,8.19672131147541,57.377049180327866
13862,Subnational,OpenAlex,1,2,true,BD.82,2014.0,292,BD,45,31,14,30,14,14,76,-16,16,44,-54.794520547945204,47.945205479452056
13863,Subnational,OpenAlex,1,2,true,CN.29,2005.0,2286,CN,49,25,258,356,24,24,74,-98,98,614,-42.86964129483815,10.498687664041995
13864,Subnational,OpenAlex,1,2,true,TR.53,2017.0,323,TR,2,6,41,23,-4,4,8,18,18,64,55.72755417956656,-12.38390092879257
13865,Subnational,OpenAlex,1,2,true,US.MD,1970.0,1033,US,26,21,77,94,5,5,47,-17,17,171,-16.456921587608907,4.84027105517909
13866,Subnational,OpenAlex,1,2,true,CZ.52,2020.0,12475,CZ,855,732,321,377,123,123,1587,-56,56,698,-4.488977955911824,9.859719438877756
13867,Subnational,OpenAlex,1,2,true,AR.05,2022.0,1327,AR,81,119,48,50,-38,38,200,-2,2,98,-1.5071590052750565,-28.636021100226074
13868,Subnational,OpenAlex,1,2,true,CZ.82,2006.0,228,CZ,5,3,48,44,2,2,8,4,4,92,17.54385964912281,8.771929824561404
13869,Subnational,OpenAlex,1,2,true,IN.24,2017.0,3544,IN,127,143,433,432,-16,16,270,1,1,865,0.28216704288939054,-4.514672686230249
13870,Subnational,OpenAlex,1,2,true,JP.29,1992.0,979,JP,12,9,113,89,3,3,21,24,24,202,24.514811031664966,3.0643513789581207
13871,Subnational,OpenAlex,1,2,true,TR.45,2019.0,548,TR,5,5,59,56,0,0,10,3,3,115,5.474452554744525,0.0
13872,Subnational,OpenAlex,1,2,true,LT.57,2008.0,910,LT,16,17,9,8,-1,1,33,1,1,17,1.098901098901099,-1.098901098901099
13873,Subnational,OpenAlex,1,2,true,TZ.06,2011.0,76,TZ,13,3,7,3,10,10,16,4,4,10,52.63157894736842,131.57894736842104
13874,Subnational,OpenAlex,1,2,true,PE.08,2020.0,137,PE,24,19,8,13,5,5,43,-5,5,21,-36.496350364963504,36.496350364963504
13875,Subnational,OpenAlex,1,2,true,FR.28,2016.0,3585,FR,123,133,256,225,-10,10,256,31,31,481,8.647140864714087,-2.789400278940028
13876,Subnational,OpenAlex,1,2,true,MX.13,2015.0,623,MX,33,27,39,22,6,6,60,17,17,61,27.287319422150883,9.630818619582664
13877,Subnational,OpenAlex,1,2,true,MX.13,2004.0,107,MX,15,6,14,3,9,9,21,11,11,17,102.80373831775701,84.11214953271028
13878,Subnational,OpenAlex,1,2,true,JP.37,1983.0,300,JP,2,4,48,31,-2,2,6,17,17,79,56.666666666666664,-6.666666666666667
13879,Subnational,OpenAlex,1,2,true,IT.12,1985.0,325,IT,5,4,9,9,1,1,9,0,0,18,0.0,3.076923076923077
13880,Subnational,OpenAlex,1,2,true,CA.04,1986.0,165,CA,6,11,5,5,-5,5,17,0,0,10,0.0,-30.303030303030305
13881,Subnational,OpenAlex,1,2,true,JP.15,1967.0,78,JP,1,0,5,7,1,1,1,-2,2,12,-25.641025641025642,12.820512820512821
13882,Subnational,OpenAlex,1,2,true,NL.02,2010.0,133,NL,5,2,12,5,3,3,7,7,7,17,52.63157894736842,22.55639097744361
13883,Subnational,OpenAlex,1,2,true,US.VT,1964.0,33,US,1,0,4,2,1,1,1,2,2,6,60.60606060606061,30.303030303030305
13884,Subnational,OpenAlex,1,2,true,FI.01,1985.0,786,FI,19,14,10,12,5,5,33,-2,2,22,-2.544529262086514,6.361323155216285
13885,Subnational,OpenAlex,1,2,true,EG.18,2006.0,91,EG,1,2,7,1,-1,1,3,6,6,8,65.93406593406593,-10.989010989010989
13886,Subnational,OpenAlex,1,2,true,CZ.88,2014.0,172,CZ,19,14,19,15,5,5,33,4,4,34,23.25581395348837,29.069767441860463
13887,Subnational,OpenAlex,1,2,true,HU.06,2020.0,2203,HU,61,51,98,91,10,10,112,7,7,189,3.1774852473899227,4.5392646391284615
13888,Subnational,OpenAlex,1,2,true,RU.66,2009.0,4371,RU,111,144,162,142,-33,33,255,20,20,304,4.575611988103409,-7.549759780370625
13889,Subnational,OpenAlex,1,2,true,CN.11,2000.0,1244,CN,54,40,81,62,14,14,94,19,19,143,15.27331189710611,11.254019292604502
13890,Subnational,OpenAlex,1,2,true,HU.02,2012.0,1021,HU,34,18,33,42,16,16,52,-9,9,75,-8.81488736532811,15.670910871694417
13891,Subnational,OpenAlex,1,2,true,KR.10,1996.0,544,KR,38,20,38,30,18,18,58,8,8,68,14.705882352941176,33.088235294117645
13892,Subnational,OpenAlex,1,2,true,RU.43,2013.0,49,RU,2,2,5,3,0,0,4,2,2,8,40.816326530612244,0.0
13893,Subnational,OpenAlex,1,2,true,NL.04,2020.0,5950,NL,357,268,220,233,89,89,625,-13,13,453,-2.1848739495798317,14.957983193277311
13894,Subnational,OpenAlex,1,2,true,IR.03,2006.0,79,IR,4,1,6,2,3,3,5,4,4,8,50.63291139240506,37.9746835443038
13895,Subnational,OpenAlex,1,2,true,JP.05,1992.0,576,JP,10,3,74,52,7,7,13,22,22,126,38.19444444444444,12.152777777777779
13896,Subnational,OpenAlex,1,2,true,IT.07,2011.0,19623,IT,542,623,1077,1061,-81,81,1165,16,16,2138,0.8153697192070529,-4.127809203485706
13897,Subnational,OpenAlex,1,2,true,IT.07,1980.0,535,IT,18,23,30,27,-5,5,41,3,3,57,5.607476635514018,-9.345794392523365
13898,Subnational,OpenAlex,1,2,true,IT.05,2011.0,11009,IT,200,364,484,533,-164,164,564,-49,49,1017,-4.450903805976928,-14.896902534290126
13899,Subnational,OpenAlex,1,2,true,IN.11,2015.0,1381,IN,65,49,159,129,16,16,114,30,30,288,21.72338884866039,11.585807385952208
13900,Subnational,OpenAlex,1,2,true,CA.08,2006.0,30897,CA,2841,2742,642,599,99,99,5583,43,43,1241,1.391720879049746,3.2041945819982525
13901,Subnational,OpenAlex,1,2,true,IN.36,2000.0,2290,IN,90,136,135,145,-46,46,226,-10,10,280,-4.366812227074236,-20.087336244541486
13902,Subnational,OpenAlex,1,2,true,JP.16,1980.0,93,JP,2,1,9,9,1,1,3,0,0,18,0.0,10.75268817204301
13903,Subnational,OpenAlex,1,2,true,US.OR,1964.0,217,US,1,4,18,8,-3,3,5,10,10,26,46.08294930875576,-13.824884792626728
13904,Subnational,OpenAlex,1,2,true,CA.03,1992.0,1091,CA,65,78,38,26,-13,13,143,12,12,64,10.999083409715857,-11.915673693858846
13905,Subnational,OpenAlex,1,2,true,EG.08,2023.0,176,EG,5,24,7,15,-19,19,29,-8,8,22,-45.45454545454545,-107.95454545454545
13906,Subnational,OpenAlex,1,2,true,FR.32,2004.0,3761,FR,102,86,228,187,16,16,188,41,41,415,10.901356022334486,4.25418771603297
13907,Subnational,OpenAlex,1,2,true,TN.23,2021.0,1122,TN,44,35,68,62,9,9,79,6,6,130,5.347593582887701,8.02139037433155
13908,Subnational,OpenAlex,1,2,true,JP.44,2022.0,605,JP,4,9,61,46,-5,5,13,15,15,107,24.793388429752067,-8.264462809917354
13909,Subnational,OpenAlex,1,2,true,NZ.F3,2001.0,592,NZ,60,62,15,12,-2,2,122,3,3,27,5.0675675675675675,-3.3783783783783785
13910,Subnational,OpenAlex,1,2,true,FR.32,2001.0,2710,FR,59,95,149,158,-36,36,154,-9,9,307,-3.321033210332103,-13.284132841328413
13911,Subnational,OpenAlex,1,2,true,AU.01,2014.0,6302,AU,643,610,333,448,33,33,1253,-115,115,781,-18.248175182481752,5.236432878451286
13912,Subnational,OpenAlex,1,2,true,KZ.02,2002.0,224,KZ,16,15,1,8,1,1,31,-7,7,9,-31.25,4.464285714285714
13913,Subnational,OpenAlex,1,2,true,BR.06,1992.0,33,BR,4,4,5,2,0,0,8,3,3,7,90.9090909090909,0.0
13914,Subnational,OpenAlex,1,2,true,AU.01,2015.0,6340,AU,607,565,374,439,42,42,1172,-65,65,813,-10.25236593059937,6.624605678233438
13915,Subnational,OpenAlex,1,2,true,RU.06,2011.0,51,RU,2,1,4,4,1,1,3,0,0,8,0.0,19.607843137254903
13916,Subnational,OpenAlex,1,2,true,NO.46,1993.0,591,NO,15,19,6,12,-4,4,34,-6,6,18,-10.152284263959391,-6.768189509306261
13917,Subnational,OpenAlex,1,2,true,AU.07,1981.0,1211,AU,78,73,11,18,5,5,151,-7,7,29,-5.780346820809249,4.1288191577208915
