row_number,project,authorship,backfill_years,min_pub_years,group_by_all,region,year,y_pop,country_iso_a2,in_y_flow_INT,out_y_flow_INT,in_y_flow_IN,out_y_flow_IN,net_y_flow_INT,abs_inout_INT,sum_inout_INT,net_y_flow_IN,abs_inout_IN,sum_inout_IN,nmr_IN,nmr_INT
191,Subnational,OpenAlex,2,2,true,UA.07,2021.0,3658,UA,85,139,113,101,-54,54,224,12,12,214,3.280481137233461,-14.762165117550573
192,Subnational,OpenAlex,2,2,true,LK.36,2011.0,1485,LK,94,64,8,8,30,30,158,0,0,16,0.0,20.2020202020202
193,Subnational,OpenAlex,2,2,true,DE.07,1967.0,258,DE,4,3,8,6,1,1,7,2,2,14,7.751937984496124,3.875968992248062
194,Subnational,OpenAlex,2,2,true,US.OK,1993.0,1542,US,34,39,122,105,-5,5,73,17,17,227,11.024643320363165,-3.2425421530479897
195,Subnational,OpenAlex,2,2,true,JP.18,2003.0,1328,JP,9,24,102,127,-15,15,33,-25,25,229,-18.825301204819276,-11.295180722891565
196,Subnational,OpenAlex,2,2,true,BO.04,2022.0,150,BO,49,38,1,2,11,11,87,-1,1,3,-6.666666666666667,73.33333333333333
197,Subnational,OpenAlex,2,2,true,JP.28,2019.0,2001,JP,30,33,239,238,-3,3,63,1,1,477,0.49975012493753124,-1.4992503748125936
198,Subnational,OpenAlex,2,2,true,US.KY,1989.0,1584,US,29,32,115,104,-3,3,61,11,11,219,6.944444444444445,-1.893939393939394
199,Subnational,OpenAlex,2,2,true,AU.05,1977.0,312,AU,15,16,6,3,-1,1,31,3,3,9,9.615384615384615,-3.2051282051282053
200,Subnational,OpenAlex,2,2,true,RU.51,2005.0,1195,RU,18,19,33,44,-1,1,37,-11,11,77,-9.205020920502092,-0.8368200836820083
201,Subnational,OpenAlex,2,2,true,ES.60,1987.0,342,ES,8,8,4,7,0,0,16,-3,3,11,-8.771929824561404,0.0
202,Subnational,OpenAlex,2,2,true,US.WV,1960.0,22,US,0,1,4,2,-1,1,1,2,2,6,90.9090909090909,-45.45454545454545
203,Subnational,OpenAlex,2,2,true,ES.31,2020.0,4081,ES,144,143,183,200,1,1,287,-17,17,383,-4.165645675079637,0.2450379808870375
204,Subnational,OpenAlex,2,2,true,JP.42,2021.0,1283,JP,6,17,79,83,-11,11,23,-4,4,162,-3.117692907248636,-8.57365549493375
205,Subnational,OpenAlex,2,2,true,JP.24,1986.0,2018,JP,27,27,141,176,0,0,54,-35,35,317,-17.34390485629336,0.0
206,Subnational,OpenAlex,2,2,true,IT.17,2006.0,1034,IT,43,32,83,41,11,11,75,42,42,124,40.61895551257253,10.638297872340425
207,Subnational,OpenAlex,2,2,true,JP.16,1993.0,496,JP,5,6,53,52,-1,1,11,1,1,105,2.0161290322580645,-2.0161290322580645
208,Subnational,OpenAlex,2,2,true,KR.21,2009.0,1001,KR,36,21,108,86,15,15,57,22,22,194,21.978021978021978,14.985014985014985
209,Subnational,OpenAlex,2,2,true,JP.27,2003.0,1628,JP,21,34,158,164,-13,13,55,-6,6,322,-3.6855036855036856,-7.985257985257985
210,Subnational,OpenAlex,2,2,true,DE.14,1976.0,34,DE,0,1,4,2,-1,1,1,2,2,6,58.8235294117647,-29.41176470588235
211,Subnational,OpenAlex,2,2,true,TR.87,2017.0,169,TR,2,1,21,22,1,1,3,-1,1,43,-5.9171597633136095,5.9171597633136095
212,Subnational,OpenAlex,2,2,true,PH.NCR,2011.0,1429,PH,97,92,7,4,5,5,189,3,3,11,2.099370188943317,3.4989503149055285
213,Subnational,OpenAlex,2,2,true,US.DE,1973.0,143,US,2,3,12,7,-1,1,5,5,5,19,34.96503496503497,-6.993006993006993
214,Subnational,OpenAlex,2,2,true,EG.01,2001.0,541,EG,23,18,8,13,5,5,41,-5,5,21,-9.242144177449168,9.242144177449168
215,Subnational,OpenAlex,2,2,true,EG.16,2009.0,41,EG,3,2,7,8,1,1,5,-1,1,15,-24.390243902439025,24.390243902439025
216,Subnational,OpenAlex,2,2,true,HU.16,2005.0,455,HU,10,9,20,39,1,1,19,-19,19,59,-41.75824175824176,2.197802197802198
217,Subnational,OpenAlex,2,2,true,TN.23,2010.0,868,TN,20,10,26,22,10,10,30,4,4,48,4.608294930875576,11.52073732718894
218,Subnational,OpenAlex,2,2,true,ES.51,2018.0,22898,ES,857,952,885,849,-95,95,1809,36,36,1734,1.5721897108917808,-4.148833959297756
219,Subnational,OpenAlex,2,2,true,AT.09,1999.0,6549,AT,348,339,76,63,9,9,687,13,13,139,1.985035883340968,1.3742556115437472
220,Subnational,OpenAlex,2,2,true,ID.28,2021.0,470,ID,4,3,21,16,1,1,7,5,5,37,10.638297872340425,2.127659574468085
221,Subnational,OpenAlex,2,2,true,PL.78,2016.0,19628,PL,414,347,716,705,67,67,761,11,11,1421,0.5604238842469941,3.4134909313226003
222,Subnational,OpenAlex,2,2,true,PL.76,2015.0,436,PL,4,4,28,15,0,0,8,13,13,43,29.81651376146789,0.0
223,Subnational,OpenAlex,2,2,true,US.UT,1985.0,1541,US,38,27,101,96,11,11,65,5,5,197,3.244646333549643,7.1382219338092145
224,Subnational,OpenAlex,2,2,true,IR.42,2020.0,6414,IR,68,110,437,453,-42,42,178,-16,16,890,-2.494543186778921,-6.5481758652946676
225,Subnational,OpenAlex,2,2,true,RU.43,2014.0,95,RU,1,2,4,2,-1,1,3,2,2,6,21.05263157894737,-10.526315789473685
226,Subnational,OpenAlex,2,2,true,RU.29,2008.0,228,RU,1,3,11,5,-2,2,4,6,6,16,26.31578947368421,-8.771929824561404
227,Subnational,OpenAlex,2,2,true,MX.14,2013.0,1744,MX,90,71,71,47,19,19,161,24,24,118,13.761467889908257,10.894495412844037
228,Subnational,OpenAlex,2,2,true,VE.25,2004.0,1154,VE,68,80,16,15,-12,12,148,1,1,31,0.8665511265164645,-10.398613518197573
229,Subnational,OpenAlex,2,2,true,NG.42,1996.0,215,NG,1,6,2,2,-5,5,7,0,0,4,0.0,-23.25581395348837
230,Subnational,OpenAlex,2,2,true,HU.11,2020.0,65,HU,2,1,6,4,1,1,3,2,2,10,30.76923076923077,15.384615384615385
231,Subnational,OpenAlex,2,2,true,NO.01,2004.0,945,NO,39,10,62,22,29,29,49,40,40,84,42.32804232804233,30.687830687830687
232,Subnational,OpenAlex,2,2,true,BG.51,2000.0,152,BG,4,4,2,8,0,0,8,-6,6,10,-39.473684210526315,0.0
233,Subnational,OpenAlex,2,2,true,JP.21,1987.0,710,JP,7,9,59,63,-2,2,16,-4,4,122,-5.633802816901408,-2.816901408450704
234,Subnational,OpenAlex,2,2,true,IR.35,2010.0,1561,IR,17,11,64,55,6,6,28,9,9,119,5.7655349135169764,3.8436899423446507
235,Subnational,OpenAlex,2,2,true,SE.24,2008.0,269,SE,15,11,13,18,4,4,26,-5,5,31,-18.587360594795538,14.869888475836431
236,Subnational,OpenAlex,2,2,true,PE.LMA,2010.0,2791,PE,232,190,7,9,42,42,422,-2,2,16,-0.7165890361877463,15.048369759942673
237,Subnational,OpenAlex,2,2,true,DE.07,2000.0,20056,DE,681,812,851,774,-131,131,1493,77,77,1625,3.8392500997207817,-6.531711208615875
238,Subnational,OpenAlex,2,2,true,SK.07,2015.0,202,SK,6,10,19,8,-4,4,16,11,11,27,54.45544554455446,-19.801980198019802
239,Subnational,OpenAlex,2,2,true,FR.94,2001.0,90,FR,0,2,2,1,-2,2,2,1,1,3,11.11111111111111,-22.22222222222222
240,Subnational,OpenAlex,2,2,true,SN.03,2020.0,26,SN,4,0,1,2,4,4,4,-1,1,3,-38.46153846153846,153.84615384615384
241,Subnational,OpenAlex,2,2,true,AU.04,2011.0,13816,AU,1175,911,398,362,264,264,2086,36,36,760,2.6056745801968733,19.10828025477707
242,Subnational,OpenAlex,2,2,true,JP.13,1983.0,949,JP,6,5,72,59,1,1,11,13,13,131,13.698630136986301,1.053740779768177
243,Subnational,OpenAlex,2,2,true,IR.01,2004.0,100,IR,5,1,1,1,4,4,6,0,0,2,0.0,40.0
244,Subnational,OpenAlex,2,2,true,RO.33,2014.0,323,RO,5,6,17,9,-1,1,11,8,8,26,24.76780185758514,-3.0959752321981426
245,Subnational,OpenAlex,2,2,true,RU.22,2007.0,121,RU,1,1,3,1,0,0,2,2,2,4,16.52892561983471,0.0
246,Subnational,OpenAlex,2,2,true,JP.31,1972.0,202,JP,2,1,9,22,1,1,3,-13,13,31,-64.35643564356435,4.9504950495049505
247,Subnational,OpenAlex,2,2,true,HK.NTM,2017.0,289,HK,45,32,3,1,13,13,77,2,2,4,6.920415224913495,44.982698961937714
248,Subnational,OpenAlex,2,2,true,RU.13,2011.0,686,RU,11,4,26,18,7,7,15,8,8,44,11.661807580174926,10.204081632653061
249,Subnational,OpenAlex,2,2,true,GB.SCT,1976.0,1450,GB,64,72,25,19,-8,8,136,6,6,44,4.137931034482759,-5.517241379310345
250,Subnational,OpenAlex,2,2,true,US.LA,1977.0,641,US,14,9,50,49,5,5,23,1,1,99,1.5600624024960998,7.800312012480499
251,Subnational,OpenAlex,2,2,true,NG.24,2020.0,59,NG,7,2,5,5,5,5,9,0,0,10,0.0,84.7457627118644
252,Subnational,OpenAlex,2,2,true,RU.84,2008.0,294,RU,1,2,4,8,-1,1,3,-4,4,12,-13.605442176870747,-3.401360544217687
253,Subnational,OpenAlex,2,2,true,DE.03,2020.0,3145,DE,115,165,129,155,-50,50,280,-26,26,284,-8.267090620031796,-15.89825119236884
254,Subnational,OpenAlex,2,2,true,LK.36,2021.0,2139,LK,75,75,16,16,0,0,150,0,0,32,0.0,0.0
255,Subnational,OpenAlex,2,2,true,IN.34,1999.0,62,IN,3,2,6,1,1,1,5,5,5,7,80.64516129032258,16.129032258064516
256,Subnational,OpenAlex,2,2,true,DE.15,1995.0,1038,DE,18,15,44,22,3,3,33,22,22,66,21.19460500963391,2.8901734104046244
257,Subnational,OpenAlex,2,2,true,BR.01,2007.0,58,BR,0,2,7,5,-2,2,2,2,2,12,34.48275862068966,-34.48275862068966
258,Subnational,OpenAlex,2,2,true,PH.NCR,2021.0,2497,PH,107,94,15,26,13,13,201,-11,11,41,-4.405286343612334,5.206247496996395
259,Subnational,OpenAlex,2,2,true,NZ.E7,1989.0,509,NZ,32,35,6,3,-3,3,67,3,3,9,5.893909626719057,-5.893909626719057
260,Subnational,OpenAlex,2,2,true,UA.05,2012.0,368,UA,11,6,5,4,5,5,17,1,1,9,2.717391304347826,13.58695652173913
261,Subnational,OpenAlex,2,2,true,MX.04,2005.0,249,MX,13,10,8,3,3,3,23,5,5,11,20.080321285140563,12.048192771084338
262,Subnational,OpenAlex,2,2,true,DZ.15,2012.0,361,DZ,10,14,4,6,-4,4,24,-2,2,10,-5.54016620498615,-11.0803324099723
263,Subnational,OpenAlex,2,2,true,CZ.52,1992.0,1488,CZ,83,22,3,4,61,61,105,-1,1,7,-0.6720430107526881,40.994623655913976
264,Subnational,OpenAlex,2,2,true,DE.05,1957.0,72,DE,2,0,1,3,2,2,2,-2,2,4,-27.77777777777778,27.77777777777778
265,Subnational,OpenAlex,2,2,true,NG.32,1980.0,302,NG,5,4,1,4,1,1,9,-3,3,5,-9.933774834437086,3.3112582781456954
266,Subnational,OpenAlex,2,2,true,FR.24,2013.0,3520,FR,91,104,181,200,-13,13,195,-19,19,381,-5.3977272727272725,-3.6931818181818183
267,Subnational,OpenAlex,2,2,true,IN.33,2012.0,615,IN,19,14,32,55,5,5,33,-23,23,87,-37.39837398373984,8.130081300813009
268,Subnational,OpenAlex,2,2,true,AT.03,1994.0,90,AT,9,11,8,2,-2,2,20,6,6,10,66.66666666666667,-22.22222222222222
269,Subnational,OpenAlex,2,2,true,RU.62,2011.0,76,RU,1,0,1,3,1,1,1,-2,2,4,-26.31578947368421,13.157894736842104
270,Subnational,OpenAlex,2,2,true,KR.16,2017.0,734,KR,29,21,85,64,8,8,50,21,21,149,28.61035422343324,10.899182561307901
271,Subnational,OpenAlex,2,2,true,RU.21,1999.0,225,RU,2,1,4,3,1,1,3,1,1,7,4.444444444444445,4.444444444444445
272,Subnational,OpenAlex,2,2,true,US.VA,1959.0,344,US,4,4,19,16,0,0,8,3,3,35,8.720930232558139,0.0
273,Subnational,OpenAlex,2,2,true,NZ.G2,2013.0,1767,NZ,149,164,44,35,-15,15,313,9,9,79,5.093378607809847,-8.488964346349745
274,Subnational,OpenAlex,2,2,true,LT.58,2018.0,283,LT,2,3,9,9,-1,1,5,0,0,18,0.0,-3.5335689045936394
275,Subnational,OpenAlex,2,2,true,NZ.G1,2002.0,372,NZ,28,29,6,9,-1,1,57,-3,3,15,-8.064516129032258,-2.6881720430107525
276,Subnational,OpenAlex,2,2,true,UA.22,2016.0,510,UA,6,3,11,12,3,3,9,-1,1,23,-1.9607843137254901,5.882352941176471
277,Subnational,OpenAlex,2,2,true,BR.15,1987.0,333,BR,1,2,9,10,-1,1,3,-1,1,19,-3.003003003003003,-3.003003003003003
278,Subnational,OpenAlex,2,2,true,TH.02,2015.0,2331,TH,59,32,41,65,27,27,91,-24,24,106,-10.296010296010296,11.583011583011583
279,Subnational,OpenAlex,2,2,true,RU.08,2004.0,700,RU,6,13,16,25,-7,7,19,-9,9,41,-12.857142857142858,-10.0
280,Subnational,OpenAlex,2,2,true,NO.34,2001.0,27,NO,1,2,2,5,-1,1,3,-3,3,7,-111.11111111111111,-37.03703703703704
281,Subnational,OpenAlex,2,2,true,IL.01,2017.0,3805,IL,128,129,115,173,-1,1,257,-58,58,288,-15.243101182654403,-0.2628120893561104
282,Subnational,OpenAlex,2,2,true,RU.80,2011.0,423,RU,12,31,27,62,-19,19,43,-35,35,89,-82.74231678486997,-44.917257683215134
283,Subnational,OpenAlex,2,2,true,ZW.05,2013.0,62,ZW,6,0,3,1,6,6,6,2,2,4,32.25806451612903,96.7741935483871
284,Subnational,OpenAlex,2,2,true,CO.33,1996.0,49,CO,2,2,2,0,0,0,4,2,2,2,40.816326530612244,0.0
285,Subnational,OpenAlex,2,2,true,LK.38,2015.0,152,LK,7,0,6,0,7,7,7,6,6,6,39.473684210526315,46.05263157894737
286,Subnational,OpenAlex,2,2,true,ZM.08,2011.0,29,ZM,1,1,1,0,0,0,2,1,1,1,34.48275862068966,0.0
287,Subnational,OpenAlex,2,2,true,AT.03,2021.0,1120,AT,102,83,30,22,19,19,185,8,8,52,7.142857142857143,16.964285714285715
288,Subnational,OpenAlex,2,2,true,GB.WLS,2006.0,5897,GB,346,337,297,236,9,9,683,61,61,533,10.344242835340003,1.526199762591148
289,Subnational,OpenAlex,2,2,true,IL.01,1981.0,278,IL,10,6,6,5,4,4,16,1,1,11,3.597122302158273,14.388489208633093
290,Subnational,OpenAlex,2,2,true,TN.38,2018.0,280,TN,5,3,23,26,2,2,8,-3,3,49,-10.714285714285714,7.142857142857143
291,Subnational,OpenAlex,2,2,true,PK.05,2005.0,1218,PK,63,86,14,10,-23,23,149,4,4,24,3.284072249589491,-18.88341543513957
292,Subnational,OpenAlex,2,2,true,TN.39,2010.0,167,TN,4,5,8,4,-1,1,9,4,4,12,23.952095808383234,-5.9880239520958085
293,Subnational,OpenAlex,2,2,true,ZM.09,2016.0,745,ZM,45,39,6,1,6,6,84,5,5,7,6.7114093959731544,8.053691275167786
294,Subnational,OpenAlex,2,2,true,FR.93,1978.0,100,FR,3,2,2,1,1,1,5,1,1,3,10.0,10.0
295,Subnational,OpenAlex,2,2,true,RU.08,1996.0,341,RU,2,2,6,4,0,0,4,2,2,10,5.865102639296188,0.0
296,Subnational,OpenAlex,2,2,true,LY.77,2013.0,177,LY,17,8,1,1,9,9,25,0,0,2,0.0,50.847457627118644
297,Subnational,OpenAlex,2,2,true,IN.16,1989.0,1825,IN,48,49,29,37,-1,1,97,-8,8,66,-4.383561643835616,-0.547945205479452
298,Subnational,OpenAlex,2,2,true,MX.10,2014.0,248,MX,8,6,15,8,2,2,14,7,7,23,28.225806451612904,8.064516129032258
299,Subnational,OpenAlex,2,2,true,AR.07,1987.0,677,AR,14,33,4,3,-19,19,47,1,1,7,1.4771048744460857,-28.064992614475628
300,Subnational,OpenAlex,2,2,true,BE.BRU,1989.0,878,BE,38,53,5,12,-15,15,91,-7,7,17,-7.972665148063781,-17.084282460136674
301,Subnational,OpenAlex,2,2,true,PR.069,2012.0,43,PR,2,2,1,2,0,0,4,-1,1,3,-23.25581395348837,0.0
302,Subnational,OpenAlex,2,2,true,US.GA,1949.0,31,US,0,1,2,1,-1,1,1,1,1,3,32.25806451612903,-32.25806451612903
303,Subnational,OpenAlex,2,2,true,LU.ES,2021.0,362,LU,30,16,9,5,14,14,46,4,4,14,11.049723756906078,38.67403314917127
304,Subnational,OpenAlex,2,2,true,HR.19,2002.0,21,HR,4,1,4,1,3,3,5,3,3,5,142.85714285714286,142.85714285714286
305,Subnational,OpenAlex,2,2,true,BF.09,2009.0,111,BF,4,8,4,5,-4,4,12,-1,1,9,-9.00900900900901,-36.03603603603604
306,Subnational,OpenAlex,2,2,true,KR.20,1992.0,85,KR,4,9,4,5,-5,5,13,-1,1,9,-11.764705882352942,-58.8235294117647
307,Subnational,OpenAlex,2,2,true,IQ.18,2016.0,158,IQ,9,10,2,4,-1,1,19,-2,2,6,-12.658227848101266,-6.329113924050633
308,Subnational,OpenAlex,2,2,true,CN.31,1997.0,22,CN,1,1,1,1,0,0,2,0,0,2,0.0,0.0
309,Subnational,OpenAlex,2,2,true,RS.SE,2005.0,4041,RS,230,233,24,18,-3,3,463,6,6,42,1.4847809948032664,-0.7423904974016332
310,Subnational,OpenAlex,2,2,true,SI.40,2015.0,15,SI,0,1,1,2,-1,1,1,-1,1,3,-66.66666666666667,-66.66666666666667
311,Subnational,OpenAlex,2,2,true,CL.07,1999.0,35,CL,6,8,1,1,-2,2,14,0,0,2,0.0,-57.142857142857146
312,Subnational,OpenAlex,2,2,true,EE.18,2000.0,771,EE,23,25,5,2,-2,2,48,3,3,7,3.8910505836575875,-2.594033722438392
313,Subnational,OpenAlex,2,2,true,CR.02,2013.0,175,CR,7,16,2,1,-9,9,23,1,1,3,5.714285714285714,-51.42857142857143
314,Subnational,OpenAlex,2,2,true,ID.36,2013.0,55,ID,1,1,1,0,0,0,2,1,1,1,18.181818181818183,0.0
315,Subnational,OpenAlex,2,2,true,KZ.13,2015.0,35,KZ,1,0,4,0,1,1,1,4,4,4,114.28571428571429,28.571428571428573
316,Subnational,OpenAlex,2,2,true,HR.07,2005.0,10,HR,1,0,2,0,1,1,1,2,2,2,200.0,100.0
317,Subnational,OpenAlex,2,2,true,KR.16,1990.0,4,KR,1,0,2,0,1,1,1,2,2,2,500.0,250.0
318,Subnational,OpenAlex,2,2,true,CO.24,2003.0,31,CO,1,1,1,0,0,0,2,1,1,1,32.25806451612903,0.0
319,Subnational,OpenAlex,2,2,true,IR.28,1993.0,33,IR,1,0,2,0,1,1,1,2,2,2,60.60606060606061,30.303030303030305
320,Subnational,OpenAlex,2,2,true,BG.53,2013.0,37,BG,4,1,2,0,3,3,5,2,2,2,54.054054054054056,81.08108108108108
321,Subnational,OpenAlex,2,2,true,MT.09,2013.0,20,MT,3,2,1,0,1,1,5,1,1,1,50.0,50.0
322,Subnational,OpenAlex,2,2,true,MM.03,2006.0,1,MM,0,1,1,0,-1,1,1,1,1,1,1000.0,-1000.0
323,Subnational,OpenAlex,2,2,true,IN.05,1960.0,22,IN,1,0,2,0,1,1,1,2,2,2,90.9090909090909,45.45454545454545
324,Subnational,OpenAlex,2,2,true,NZ.F6,2004.0,4,NZ,1,0,1,0,1,1,1,1,1,1,250.0,250.0
325,Subnational,OpenAlex,2,2,true,MK.E2,2013.0,24,MK,1,0,1,0,1,1,1,1,1,1,41.666666666666664,41.666666666666664
326,Subnational,OpenAlex,2,2,true,PL.76,1996.0,33,PL,1,2,2,0,-1,1,3,2,2,2,60.60606060606061,-30.303030303030305
327,Subnational,OpenAlex,2,2,true,DZ.50,2012.0,145,DZ,2,1,3,0,1,1,3,3,3,3,20.689655172413794,6.896551724137931
328,Subnational,OpenAlex,2,2,true,AR.13,1993.0,28,AR,2,0,1,0,2,2,2,1,1,1,35.714285714285715,71.42857142857143
329,Subnational,OpenAlex,2,2,true,ID.28,1994.0,1,ID,0,0,1,0,0,0,0,1,1,1,1000.0,0.0
330,Subnational,OpenAlex,2,2,true,CA.03,1949.0,27,CA,0,0,1,0,0,0,0,1,1,1,37.03703703703704,0.0
331,Subnational,OpenAlex,2,2,true,IN.20,1999.0,2,IN,0,0,1,0,0,0,0,1,1,1,500.0,0.0
332,Subnational,OpenAlex,2,2,true,MM.16,2015.0,2,MM,0,0,1,0,0,0,0,1,1,1,500.0,0.0
333,Subnational,OpenAlex,2,2,true,HR.07,1997.0,5,HR,0,0,1,0,0,0,0,1,1,1,200.0,0.0
334,Subnational,OpenAlex,2,2,true,BR.04,1972.0,40,BR,0,0,1,0,0,0,0,1,1,1,25.0,0.0
335,Subnational,OpenAlex,2,2,true,OM.10,2012.0,9,OM,0,0,1,0,0,0,0,1,1,1,111.11111111111111,0.0
336,Subnational,OpenAlex,2,2,true,JO.19,2003.0,4,JO,0,0,1,0,0,0,0,1,1,1,250.0,0.0
337,Subnational,OpenAlex,2,2,true,TR.75,2001.0,6,TR,0,0,1,1,0,0,0,0,0,2,0.0,0.0
338,Subnational,OpenAlex,2,2,true,US.TN,1946.0,46,US,0,0,3,3,0,0,0,0,0,6,0.0,0.0
339,Subnational,OpenAlex,2,2,true,TR.75,2004.0,13,TR,0,0,2,1,0,0,0,1,1,3,76.92307692307692,0.0
340,Subnational,OpenAlex,2,2,true,US.MN,1945.0,134,US,0,0,8,12,0,0,0,-4,4,20,-29.850746268656717,0.0
341,Subnational,OpenAlex,2,2,true,CN.21,1997.0,20,CN,0,0,2,0,0,0,0,2,2,2,100.0,0.0
342,Subnational,OpenAlex,2,2,true,MX.31,1994.0,9,MX,0,0,1,0,0,0,0,1,1,1,111.11111111111111,0.0
343,Subnational,OpenAlex,2,2,true,KW.05,2002.0,7,KW,0,0,1,0,0,0,0,1,1,1,142.85714285714286,0.0
344,Subnational,OpenAlex,2,2,true,SI.36,2010.0,1,SI,0,0,1,0,0,0,0,1,1,1,1000.0,0.0
345,Subnational,OpenAlex,2,2,true,TR.02,2005.0,8,TR,0,0,2,0,0,0,0,2,2,2,250.0,0.0
346,Subnational,OpenAlex,2,2,true,JP.29,1960.0,41,JP,0,0,2,0,0,0,0,2,2,2,48.78048780487805,0.0
347,Subnational,OpenAlex,2,2,true,GB.SCT,1879.0,21,GB,0,0,1,0,0,0,0,1,1,1,47.61904761904762,0.0
348,Subnational,OpenAlex,2,2,true,SE.03,1962.0,1,SE,0,0,1,0,0,0,0,1,1,1,1000.0,0.0
349,Subnational,OpenAlex,2,2,true,IN.03,1983.0,19,IN,0,0,1,1,0,0,0,0,0,2,0.0,0.0
350,Subnational,OpenAlex,2,2,true,JP.17,1981.0,33,JP,0,0,7,2,0,0,0,5,5,9,151.5151515151515,0.0
351,Subnational,OpenAlex,2,2,true,FI.05,2022.0,14,FI,0,0,1,1,0,0,0,0,0,2,0.0,0.0
352,Subnational,OpenAlex,2,2,true,TR.83,1997.0,67,TR,0,0,1,1,0,0,0,0,0,2,0.0,0.0
353,Subnational,OpenAlex,2,2,true,TR.08,2010.0,31,TR,0,0,3,2,0,0,0,1,1,5,32.25806451612903,0.0
354,Subnational,OpenAlex,2,2,true,CN.19,2015.0,13855,CN,304,268,2142,2388,36,36,572,-246,246,4530,-17.755322988090942,2.598339949476723
355,Subnational,OpenAlex,2,2,true,BD.81,2002.0,727,BD,95,90,2,9,5,5,185,-7,7,11,-9.628610729023384,6.87757909215956
356,Subnational,OpenAlex,2,2,true,DE.03,2002.0,1601,DE,59,57,100,55,2,2,116,45,45,155,28.10743285446596,1.2492192379762648
357,Subnational,OpenAlex,2,2,true,JP.46,1999.0,476,JP,7,5,37,42,2,2,12,-5,5,79,-10.504201680672269,4.201680672268908
358,Subnational,OpenAlex,2,2,true,EC.09,2019.0,44,EC,10,8,3,2,2,2,18,1,1,5,22.727272727272727,45.45454545454545
359,Subnational,OpenAlex,2,2,true,KE.21,2017.0,35,KE,1,0,5,1,1,1,1,4,4,6,114.28571428571429,28.571428571428573
360,Subnational,OpenAlex,2,2,true,CA.04,2015.0,1351,CA,95,103,46,69,-8,8,198,-23,23,115,-17.024426350851222,-5.921539600296077
361,Subnational,OpenAlex,2,2,true,PT.07,2020.0,2626,PT,170,188,106,117,-18,18,358,-11,11,223,-4.188880426504189,-6.854531607006854
362,Subnational,OpenAlex,2,2,true,JP.40,2021.0,51217,JP,904,948,2651,2539,-44,44,1852,112,112,5190,2.1867739227209717,-0.8590897553546674
363,Subnational,OpenAlex,2,2,true,KR.10,1996.0,746,KR,36,21,27,30,15,15,57,-3,3,57,-4.021447721179625,20.10723860589812
364,Subnational,OpenAlex,2,2,true,DE.08,2014.0,7210,DE,319,331,395,368,-12,12,650,27,27,763,3.7447988904299585,-1.6643550624133148
365,Subnational,OpenAlex,2,2,true,RU.46,2018.0,552,RU,11,3,33,13,8,8,14,20,20,46,36.231884057971016,14.492753623188406
366,Subnational,OpenAlex,2,2,true,ES.31,2005.0,2322,ES,60,56,104,110,4,4,116,-6,6,214,-2.5839793281653747,1.7226528854435832
367,Subnational,OpenAlex,2,2,true,EG.18,2010.0,234,EG,2,9,7,2,-7,7,11,5,5,9,21.367521367521366,-29.914529914529915
368,Subnational,OpenAlex,2,2,true,US.NM,1997.0,4243,US,124,128,352,306,-4,4,252,46,46,658,10.841385811925525,-0.9427292010370021
369,Subnational,OpenAlex,2,2,true,IN.24,1984.0,197,IN,1,2,5,4,-1,1,3,1,1,9,5.0761421319796955,-5.0761421319796955
370,Subnational,OpenAlex,2,2,true,US.DC,2016.0,20032,US,864,917,2014,1960,-53,53,1781,54,54,3974,2.6956869009584663,-2.6457667731629395
371,Subnational,OpenAlex,2,2,true,US.DC,2017.0,19982,US,935,944,2041,2165,-9,9,1879,-124,124,4206,-6.205585026523871,-0.45040536482834553
372,Subnational,OpenAlex,2,2,true,BR.05,1998.0,486,BR,17,6,24,20,11,11,23,4,4,44,8.23045267489712,22.633744855967077
373,Subnational,OpenAlex,2,2,true,US.NH,2004.0,2479,US,77,89,195,196,-12,12,166,-1,1,391,-0.40338846308995563,-4.840661557079468
374,Subnational,OpenAlex,2,2,true,TR.34,2021.0,17629,TR,379,414,902,822,-35,35,793,80,80,1724,4.5379771966645865,-1.9853650235407567
375,Subnational,OpenAlex,2,2,true,RU.51,2020.0,2775,RU,31,29,125,133,2,2,60,-8,8,258,-2.8828828828828827,0.7207207207207207
376,Subnational,OpenAlex,2,2,true,PE.13,2016.0,381,PE,30,26,13,9,4,4,56,4,4,22,10.498687664041995,10.498687664041995
377,Subnational,OpenAlex,2,2,true,DE.05,1999.0,7722,DE,252,277,418,365,-25,25,529,53,53,783,6.8635068635068635,-3.2375032375032373
378,Subnational,OpenAlex,2,2,true,CN.18,1998.0,217,CN,6,13,14,18,-7,7,19,-4,4,32,-18.433179723502302,-32.25806451612903
379,Subnational,OpenAlex,2,2,true,US.NY,1994.0,31233,US,939,1312,1879,2225,-373,373,2251,-346,346,4104,-11.078026446386835,-11.94249671821471
380,Subnational,OpenAlex,2,2,true,JP.40,1980.0,8349,JP,77,81,292,395,-4,4,158,-103,103,687,-12.336806803209965,-0.47909929332854234
381,Subnational,OpenAlex,2,2,true,SE.03,2017.0,171,SE,6,6,20,9,0,0,12,11,11,29,64.32748538011695,0.0
382,Subnational,OpenAlex,2,2,true,SE.26,2007.0,12004,SE,554,574,349,307,-20,20,1128,42,42,656,3.4988337220926358,-1.6661112962345885
